seq_len,d_model,dtype,batch_size,is_causal,pytorch_forward_ms,pytorch_backward_ms,pytorch_fwd_bwd_ms,flash_forward_ms,flash_backward_ms,flash_fwd_bwd_ms,forward_speedup,backward_speedup,fwd_bwd_speedup
1024,128,torch.bfloat16,1,True,0.04723886400461197,0.1328652948141098,0.30005428194999695,0.03927271068096161,0.1643168032169342,0.20247842371463776,1.2028419527331518,0.8085922572306771,1.4819074370752578
1024,128,torch.float32,1,True,0.06271786987781525,0.14802715182304382,0.3279688358306885,0.15816937386989594,0.23754146695137024,0.3743796944618225,0.39652347571031393,0.6231634153094967,0.8760326499602216
2048,16,torch.bfloat16,1,True,0.08843821287155151,0.14283457398414612,0.30016252398490906,0.027642175555229187,0.10755276679992676,0.18157343566417694,3.1993940815132866,1.3280418368952958,1.6531191519670565
2048,16,torch.float32,1,True,0.10262786597013474,0.14640171825885773,0.3332371711730957,0.04687339439988136,0.13583225011825562,0.19340689480304718,2.1894694694949273,1.0778126559149268,1.7229849613812498
2048,32,torch.bfloat16,1,True,0.08884650468826294,0.12027378380298615,0.26483261585235596,0.037165574729442596,0.13950273394584656,0.18970152735710144,2.390559148756515,0.8621607648899206,1.3960489382556465
2048,32,torch.float32,1,True,0.10647901147603989,0.14063717424869537,0.316994845867157,0.068201445043087,0.1952766627073288,0.2308572679758072,1.561242747991199,0.7201944784332758,1.3731204940897794
2048,64,torch.bfloat16,1,True,0.088614821434021,0.12796887755393982,0.2700643539428711,0.035421017557382584,0.1918679028749466,0.19753339886665344,2.5017582086811494,0.6669634453520132,1.367183248465138
2048,64,torch.float32,1,True,0.1196899563074112,0.16295483708381653,0.3051328659057617,0.16421706974506378,0.28620660305023193,0.41400647163391113,0.7288521010222749,0.5693608580205134,0.7370243868447983
2048,128,torch.bfloat16,1,True,0.09203992784023285,0.1325085610151291,0.30015328526496887,0.07250437140464783,0.2996542155742645,0.35626786947250366,1.26943970490492,0.4422048952696577,0.8424932781880695
2048,128,torch.float32,1,True,0.13746552169322968,0.20698221027851105,0.3384697735309601,0.3099670112133026,0.444760262966156,0.7168187499046326,0.44348436033611754,0.4653792784861748,0.4721832033216081
4096,16,torch.bfloat16,1,True,0.22168435156345367,0.2084321528673172,0.41610661149024963,0.04986186325550079,0.2086583375930786,0.21649417281150818,4.445970067895473,0.9989160043716896,1.9220222239077773
4096,16,torch.float32,1,True,0.31037992238998413,0.41574451327323914,0.7140971422195435,0.08831268548965454,0.2564978301525116,0.3055075705051422,3.514556495129387,1.620850020548091,2.337412264576023
4096,32,torch.bfloat16,1,True,0.2214132398366928,0.20515675842761993,0.41762039065361023,0.06874983012676239,0.26250937581062317,0.2820471227169037,3.2205641734451764,0.78152164201412,1.4806759474472078
4096,32,torch.float32,1,True,0.3247929513454437,0.43303656578063965,0.7450268864631653,0.131417915225029,0.35667455196380615,0.4478076100349426,2.471451101543466,1.2140943708946816,1.6637209144458944
4096,64,torch.bfloat16,1,True,0.2208273559808731,0.2087874561548233,0.41750311851501465,0.06452898681163788,0.351530522108078,0.3744606375694275,3.4221419999274905,0.5939383439672747,1.1149452749559206
4096,64,torch.float32,1,True,0.3657854199409485,0.4977598190307617,0.8540489077568054,0.32090193033218384,0.5401972532272339,0.8064823150634766,1.1398666862561506,0.921440855274729,1.0589803295185525
4096,128,torch.bfloat16,1,True,0.22553285956382751,0.2209881693124771,0.4331478774547577,0.1390792429447174,0.5778720378875732,0.6932312846183777,1.6216140869667701,0.38241713532342786,0.6248244807549398
4096,128,torch.float32,1,True,0.45500802993774414,0.6679704189300537,1.111592173576355,0.6123414039611816,0.8676298260688782,1.4135137796401978,0.7430626558882643,0.7698795025944922,0.7864034929035533
8192,16,torch.bfloat16,1,True,0.7072069048881531,0.6423664689064026,1.3371950387954712,0.09451976418495178,0.36006152629852295,0.4413605034351349,7.482106107504926,1.784046397597681,3.0297116039790675
8192,16,torch.float32,1,True,1.067269206047058,1.3859968185424805,2.44279146194458,0.1703893542289734,0.5427666306495667,0.7156698703765869,6.263708263210128,2.5535777998801463,3.413293702945994
8192,32,torch.bfloat16,1,True,0.7063844203948975,0.650449275970459,1.3412398099899292,0.13145409524440765,0.5034569501876831,0.623528003692627,5.373620495288058,1.2919660275381615,2.1510498358484376
8192,32,torch.float32,1,True,1.1054903268814087,1.440650224685669,2.5328824520111084,0.2572088837623596,0.7905440926551819,1.0325777530670166,4.298025444186419,1.822352779649508,2.452970194726555
8192,64,torch.bfloat16,1,True,0.7030361890792847,0.6370041370391846,1.3235894441604614,0.12460378557443619,0.777677059173584,0.8892729878425598,5.642173597200245,0.8191113901651045,1.488394972360045
8192,64,torch.float32,1,True,1.2610162496566772,1.7133859395980835,2.963162660598755,0.636561393737793,1.2012269496917725,1.8271409273147583,1.9809813508359015,1.4263632197377256,1.6217482824127534
8192,128,torch.bfloat16,1,True,0.7188807129859924,0.6704948544502258,1.3726109266281128,0.26652824878692627,1.39757239818573,1.648372769355774,2.697202702745012,0.4797567949400219,0.8327066256770088
8192,128,torch.float32,1,True,1.6011872291564941,2.340824842453003,3.9323036670684814,1.2273107767105103,2.0325403213500977,3.245173931121826,1.3046306278252222,1.1516744921931634,1.2117389546849715
16384,16,torch.bfloat16,1,True,2.6043190956115723,2.313753843307495,4.902122497558594,0.24959713220596313,0.8561103343963623,1.0833375453948975,10.43409061872768,2.702635104783436,4.525018558063245
16384,16,torch.float32,1,True,4.4365410804748535,5.132574081420898,9.5593900680542,0.3359823226928711,2.150269031524658,2.449554920196533,13.204686023110789,2.3869450781150037,3.9025008132037424
16384,32,torch.bfloat16,1,True,2.598243474960327,2.3441483974456787,4.925724983215332,0.3199654221534729,2.045328140258789,2.3536529541015625,8.120388314066224,1.1460989321493815,2.092800034360028
16384,32,torch.float32,1,True,4.599682331085205,5.338220596313477,9.928508758544922,0.4870729148387909,3.087641716003418,3.542224645614624,9.443519011127083,1.72889897446494,2.802902060668767
16384,64,torch.bfloat16,1,True,2.593303680419922,2.343585729598999,4.920931339263916,0.31698548793792725,3.06377911567688,3.345782995223999,8.181143235578494,0.7649329932459022,1.470786164640203
16384,64,torch.float32,1,True,5.280750751495361,6.540699481964111,11.816900253295898,1.2474445104599,4.989872455596924,6.0428080558776855,4.233255032360908,1.3107949231503286,1.9555312934028908
16384,128,torch.bfloat16,1,True,2.6215806007385254,2.351785182952881,4.957337379455566,0.5793378353118896,5.459644317626953,5.953779697418213,4.525132730761808,0.4307579479783932,0.832637019069627
16384,128,torch.float32,1,True,6.618221282958984,9.10074520111084,15.715205192565918,4.30660343170166,7.95405912399292,12.196208000183105,1.5367612523226777,1.1441636351003495,1.2885320742586532
32768,16,torch.bfloat16,1,True,10.0798978805542,9.401776313781738,19.466693878173828,0.8430909514427185,3.2715256214141846,4.093559741973877,11.95588431272477,2.873820168865933,4.755443942485902
32768,16,torch.float32,1,True,16.953651428222656,20.500911712646484,37.45891189575195,1.1468970775604248,6.646605968475342,7.699672698974609,14.782190799792534,3.084418093968818,4.8650005474570985
32768,32,torch.bfloat16,1,True,10.030495643615723,9.455753326416016,19.470623016357422,0.9759175777435303,6.18533992767334,7.132637977600098,10.278015144278632,1.528736243599285,2.7297926906573013
32768,32,torch.float32,1,True,17.593151092529297,21.334224700927734,38.920494079589844,1.9933308362960815,12.09854507446289,14.081379890441895,8.826006587657123,1.7633710970717573,2.7639687574942955
32768,64,torch.bfloat16,1,True,10.029486656188965,9.346952438354492,19.365951538085938,1.0634453296661377,9.169523239135742,10.188106536865234,9.431125772434077,1.019349882713801,1.9008391272716925
32768,64,torch.float32,1,True,20.459928512573242,26.236427307128906,46.6627197265625,5.071187973022461,19.943248748779297,24.818321228027344,4.034543507638703,1.3155543330789978,1.8801722847339999
32768,128,torch.bfloat16,1,True,10.073314666748047,9.34760856628418,19.395761489868164,2.28175687789917,21.79684066772461,23.98246192932129,4.414718660132897,0.42885153443937085,0.8087477235251915
32768,128,torch.float32,1,True,26.167871475219727,36.759613037109375,62.839263916015625,19.438182830810547,31.376062393188477,51.001312255859375,1.346209761631744,1.1715814615759315,1.2321107268920561
65536,16,torch.bfloat16,1,True,39.819087982177734,37.89044952392578,77.64473724365234,3.144015073776245,12.676200866699219,15.77038288116455,12.665043598010307,2.989101381587065,4.923452894500602
65536,16,torch.float32,1,True,73.0429458618164,86.41910552978516,159.50186157226562,4.49169397354126,26.243179321289062,30.7904109954834,16.2617814775634,3.29301204216823,5.1802446416081525
65536,32,torch.bfloat16,1,True,39.518768310546875,37.64905548095703,77.1297607421875,3.6437747478485107,23.66965675354004,27.28147315979004,10.845557435700705,1.5906042015301396,2.827184598516054
65536,32,torch.float32,1,True,75.7356185913086,93.45843505859375,169.1579132080078,6.53640079498291,48.06244659423828,54.51500701904297,11.586746432293495,1.9445209655597835,3.102960495793722
65536,64,torch.bfloat16,1,True,39.59251022338867,38.69539260864258,78.28953552246094,4.111633777618408,34.690513610839844,38.77134704589844,9.629386361915223,1.1154459412947786,2.0192627155765295
65536,64,torch.float32,1,True,82.2771224975586,105.1048355102539,187.38201904296875,22.35721778869629,85.36553955078125,108.65203094482422,3.680114550709326,1.23123260349957,1.7246066862581269
65536,128,torch.bfloat16,1,True,39.96723175048828,39.63304138183594,79.69312286376953,9.039176940917969,87.11507415771484,96.0711669921875,4.421556521320782,0.45495044072491403,0.8295217530796745
65536,128,torch.float32,1,True,100.72185516357422,142.3387451171875,242.8067169189453,77.51193237304688,118.8878402709961,196.9124755859375,1.2994367716034145,1.197252341305358,1.2330692415320248
